"","lon","lat"
"181",-76.158735,43.0420314
"182",-76.158735,43.0420314
"183",-76.15272,43.0071241
"184",-76.15272,43.0071241
"185",-76.15272,43.0071241
"186",-76.15272,43.0071241
"187",-76.1379587,43.0751854
"188",-76.1379587,43.0751854
"189",-76.1379587,43.0751854
"190",-76.1379587,43.0751854
"191",-76.165241,43.0445001
"192",-76.165241,43.0445001
"193",-76.1732072,43.0307232
"194",-76.1732072,43.0307232
"195",-76.1732072,43.0307232
"196",-76.144503,42.996675
"197",-76.144503,42.996675
"198",-76.144503,42.996675
"199",-76.1507545,43.0194474
"200",-76.1507545,43.0194474
"201",-76.1507545,43.0194474
"202",-76.1735075,43.0387675
"203",-76.1735075,43.0387675
"204",-76.1735075,43.0387675
"205",-76.1442423,43.034958
"206",-76.1442423,43.034958
"207",-76.1442423,43.034958
"208",-76.1323382,43.0547312
"209",-76.1323382,43.0547312
"210",-76.1323382,43.0547312
"211",-76.123047,43.029657
"212",-76.123047,43.029657
"213",-76.123047,43.029657
"214",-76.123047,43.029657
"215",-76.123047,43.029657
"216",-76.123047,43.029657
"217",-76.1322694,42.9964719
"218",-76.1322694,42.9964719
"219",-76.1322694,42.9964719
"220",-76.145212,42.996792
"221",-76.145212,42.996792
"222",-76.145212,42.996792
"223",-76.1462992,43.0626747
"224",-76.1462992,43.0626747
"225",-76.1462992,43.0626747
"226",-76.1737379,43.051577
"227",-76.1737379,43.051577
"228",-76.1737379,43.051577
"229",-76.1737379,43.051577
"230",-76.1737379,43.051577
"231",-76.1737379,43.051577
"232",-76.1481883,43.0743159
"233",-76.1481883,43.0743159
"234",-76.1481883,43.0743159
"235",-76.1337167,43.0233411
"236",-76.1337167,43.0233411
"237",-76.1337167,43.0233411
"238",-76.110686,43.0606314
"239",-76.110686,43.0606314
"240",-76.110686,43.0606314
"241",-76.110686,43.0606314
"242",-76.110686,43.0606314
"243",-76.110686,43.0606314
"244",-76.0952433,43.0474911
"245",-76.0952433,43.0474911
"246",-76.0952433,43.0474911
"247",-76.0952433,43.0474911
"248",-76.0952433,43.0474911
"249",-76.0952433,43.0474911
"250",-76.1487262,43.0823115
"251",-76.1487262,43.0823115
"252",-76.1487262,43.0823115
"253",-76.1252364,43.0652911
"254",-76.1252364,43.0652911
"255",-76.1252364,43.0652911
"256",-76.1438653,43.0174041
"257",-76.1438653,43.0174041
"258",-76.1438653,43.0174041
"259",-76.1466417,42.986612
"260",-76.1466417,42.986612
"261",-76.1466417,42.986612
"262",-76.1875226,43.0536601
"263",-76.1875226,43.0536601
"264",-76.1875226,43.0536601
"265",-76.1718182,43.0190807
"266",-76.1718182,43.0190807
"267",-76.1718182,43.0190807
"268",-76.1718182,43.0190807
"269",-76.1718182,43.0190807
"270",-76.1718182,43.0190807
"271",-76.1268371,43.0697881
"272",-76.1268371,43.0697881
"273",-76.1268371,43.0697881
"274",-76.158735,43.0420314
"275",-76.158735,43.0420314
"276",-76.158735,43.0420314
"277",-76.15272,43.0071241
"278",-76.15272,43.0071241
"279",-76.15272,43.0071241
"280",-76.1379587,43.0751854
"281",-76.1379587,43.0751854
"282",-76.1379587,43.0751854
"283",-76.165241,43.0445001
"284",-76.165241,43.0445001
"285",-76.165241,43.0445001
"286",-76.144503,42.996675
"287",-76.174156,43.017885
"288",-76.174156,43.017885
"289",-76.174156,43.017885
"290",-76.174156,43.017885
"291",-76.174156,43.017885
"292",-76.174156,43.017885
"293",-76.174156,43.017885
"294",-76.174156,43.017885
"295",-76.174156,43.017885
"296",-76.174156,43.017885
"297",-76.174156,43.017885
"298",-76.1322694,42.9964719
"299",-76.1322694,42.9964719
"300",-76.1322694,42.9964719
"301",-76.1322694,42.9964719
"302",-76.1322694,42.9964719
"303",-76.1322694,42.9964719
"304",-76.1736283,43.0437803
"305",-76.1736283,43.0437803
"306",-76.1736283,43.0437803
"307",-76.1736283,43.0437803
"308",-76.1736283,43.0437803
"309",-76.1736283,43.0437803
